SMILES,butina_clusters,split,test_subset
CN(CC(=O)Nc1sc2c(c1C#N)CCCCC2)Cc1nc2ccccc2c(=O)[nH]1,546,train,False
NC(=O)COc1ccc(=O)n(-c2ccccc2)n1,194,train,False
Cc1ccc(NC(=O)C2CC(=O)n3ncnc3N2)cc1C,615,train,False
S=c1[nH]nc(-c2cccs2)n1/N=C/c1cccs1,828,train,False
O=C(NCc1n[nH]c(=S)n1-c1ccc(Cl)c(Cl)c1)c1ccco1,8,train,False
CC(C)CCCC(C)C1CCC2C3CC(=O)C4CC(O)CCC4(C)C3CCC12C,4935,train,False
COCCN(CCOC)CC(O)COC(c1ccccc1)c1ccccc1,1561,train,False
O=C(NC1CCCC1)C(c1ccsc1)N(C(=O)Cc1cccs1)c1ccccc1,130,train,False
Cc1c(C)c2ccc(OCC(=O)N3CCC[C@@H]3C(=O)O)c(C)c2oc1=O,337,train,False
CCCCCCCCn1c(=O)c(C(=O)OCC)c(O)c2ccccc21,240,train,False
CCOC(=O)N/N=C(\C)c1ccc(C)o1,242,train,False
Cn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)NC1CCCC1,12,train,False
CCN(CC)C(=S)SCCC(=O)NC(=O)Oc1ccc(C)cc1,7251,test,False
CCOc1ccc(N2C(=O)C3=C(C(c4ccc(Cl)cc4)=NCCN3)C2c2cccnc2)cc1,7596,test,False
CCc1ccc(C(=O)COC(=O)[C@@H](NC(N)=O)[C@@H](C)CC)cc1,117,train,False
O=S(=O)(NCC(c1ccco1)N1CCN(c2ccc(F)cc2)CC1)c1ccc(F)cc1,47,train,False
O=C(NCCN1C(=O)S/C(=C\c2cccnc2)C1=O)C1=NN(c2ccccc2)C(=O)CC1,686,train,False
COc1ccc2cc(-c3cc(C(=O)OCC(=O)NC4CCS(=O)(=O)C4)c4ccccc4n3)ccc2c1,45,train,False
CCOC(=O)C(C(=O)OCC)N(C#N)c1nc(N(C)C)nc(N(C)C)n1,5162,train,False
O=C1C(C=NC2CC2)=C(O)c2ccccc21,5819,test,False
COc1ccc(N2CC(C(=O)NCCCN3CCOCC3)CC2=O)cc1,21,train,False
CC(C)(C)NC(=O)c1ccc(NC(=O)CSc2ccccc2)cc1,0,train,False
Cc1c(Cl)cccc1-n1c(SCC(=O)N2CCC(C(=O)O)CC2)nnc1-c1ccncc1,271,train,False
Cc1cc(N=NC(=O)c2ccccc2)ccc1O,8183,test,False
CC(C)[NH+]1CCC2(CC1)C(C#N)=C(N)NC([S-])=C2C#N,10817,test,False
CC1CCCN(CCCNC(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)C1,146,train,False
COc1cc([N+](=O)[O-])ccc1NC(=O)NNC(=O)c1sccc1C,51,train,False
Cc1cc(CNC(=O)CC2C(=O)NCCN2CC(c2ccccc2)c2ccccc2)on1,142,train,False
Cc1cccc(C)c1N(CC(=O)N1CCCC1)S(C)(=O)=O,131,train,False
Cc1cc2sc(C(=O)O)c(C)c2s1,10089,test,False
CCN(CC)C(=O)CSC1=Nc2ccccc2C2=NC(c3ccccc3)C(=O)N12,2080,test,False
O=[N+]([O-])c1cccnc1Sc1n[nH]c(-c2ccc(Cl)cc2)n1,6586,val,False
CCc1cc(C(=O)N2CCCC(C(=O)c3ccc(Oc4ccccc4)cc3)C2)n(C)n1,57,train,False
CNC(=O)COC(=O)c1ccc(NC(=O)CC#N)cc1,28,train,False
COc1ccc(N2C(=O)CC(N(CCc3ccc(OC)c(OC)c3)C(=S)Nc3ccccc3)C2=O)cc1,463,train,False
COc1cccc(Nc2nc(C)cc(C)c2C(N)=O)c1,16,train,False
Cc1ccc(N(Cc2ccccc2)C(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,276,train,False
COc1ccc(Cl)cc1NC(=S)NC1CCCC1,41,train,False
Cc1cc(C2CC(=O)Nc3ccccc3S2)c(C)s1,5299,train,False
COc1ccc(N(CC(=O)N2CC=C(c3ccccc3)CC2)S(=O)(=O)c2c(C)noc2C)cc1,38,train,False
CC(=O)N1CCN(C(=S)NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,1,train,False
Cc1cccc(N(C)S(=O)(=O)c2nnc(NC(=O)C3CCCCC3)s2)c1,37,train,False
Cc1ccccc1CC(=O)N1CC(C)OC(C)C1,960,train,False
CCN(CC)CCCNC(=O)c1cc2c(=O)[nH]c3ccc(C)cc3c2s1,2963,val,False
Cn1c(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,134,train,False
Cc1ccc(C(=O)NC2CCN(C(=O)Nc3ccccc3Cl)CC2)cc1,62,train,False
COc1ccccc1-c1c(C)nn2c(NCCN3CCCC3)cc(C)nc12,1087,train,False
CCCOC(=O)c1c(N)sc2c1CCC2,402,train,False
O=C(Nc1ccccc1N1CCOCC1)c1ccc2nc[nH]c2c1,23,train,False
CCOc1ccc(/C=N\NC(=O)CC(=O)NCCc2ccccc2)cc1,2,train,False
CCN1C(=O)/C(=C/c2nc3ccccc3c(=O)n2-c2ccc(C)cc2)c2ccccc21,247,train,False
Cc1c(C(=O)O)cccc1N1C(=O)Nc2ccccc2N1O,3597,train,False
Cc1ccc(Nc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,1948,test,False
CCCNC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1,340,train,False
COc1ccc(CCNC(=O)C2CCN(c3nccc(C)n3)CC2)cc1,24,train,False
O=C(CSc1nc2cc(Cl)ccc2s1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,3,train,False
CC(C)N1CCN(Cc2nc(-c3ccccc3)cs2)CC1CCO,391,train,False
CCc1ccc(CN(C)C(=O)C2CCC(=O)N(CC3CCCCC3)C2)cc1,437,val,False
O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCCC1)c1cc(-c2ccccn2)nc2ccccc12,30,train,False
Cc1nn(CCCC(=O)NCCCN2CCN(C)CC2)c(=O)c2c1sc1ccccc12,439,train,False
COc1ccccc1C(=O)NC1CC(C)(C)NC(C)(C)C1,70,train,False
C/C(CC(=O)Nc1ccc2c(c1)OCCO2)=N\NC(=O)c1ccccc1F,10,train,False
COC(=O)c1ccc(CN2C(=O)NC3(CCCCC3)C2=O)cc1,276,train,False
CCOc1ccc(C(C)NC(=O)Cc2ccccc2F)cc1OCC,132,train,False
CCOc1ccc(S(=O)(=O)NNC(=S)Nc2ccc(Br)cc2)cc1,63,train,False
O=C(O)CCC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(Cl)cc2Cl)cc1,97,train,False
c1ccc2c(CSc3ncnc4nc[nH]c34)cccc2c1,1581,val,False
COc1ccc(OCC(=O)Nc2cccc(C(=O)Nc3ccccc3C(=O)O)c2)cc1,0,train,False
Nc1c(-c2ccccc2)cnn1-c1ccc(C(=O)O)cc1,194,train,False
Cc1cc2oc(=O)cc(-c3cc4ccccc4o3)c2cc1O,2515,val,False
CC(C)OP(=O)(OC(C)C)C(Nc1ccccc1)c1ccccc1C(F)(F)F,4081,val,False
CC(=O)c1cnc(Nc2nc(C)c3cccc(C)c3n2)nc1C,3702,train,False
COc1cccc(N2CCN(C(=O)CCSCc3ccccc3F)CC2)c1,11,train,False
Cc1ccc(-c2ncns2)cc1,11371,train,False
Cc1ccccc1C(=O)Nc1nnc(S(=O)(=O)N2CCCCCC2)s1,37,train,False
CCC1CCCCN1Cc1ccc(OC)c(OC)c1,71,train,False
CN1CCN(C(=O)/C=C/c2ccc(C#N)cc2)CC1,1931,test,False
COc1ccc([N+](=O)[O-])cc1NC(=O)/C=C/C(=O)O,34,train,False
COc1ccc(OC)c(S(=O)(=O)NCCC2=CCCCC2)c1,142,train,False
O=C(O)C(Cc1cc(Cl)ccc1Cl)Sc1nc2ccccc2[nH]1,1082,train,False
O=C(Nc1cccc(Cl)c1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,1,train,False
COc1ccc(NS(=O)(=O)NC(=O)c2c[nH]c3ccccc23)cc1,0,train,False
Cc1cc(C)nc(N2CCN(c3ccc(F)cc3)CC2)n1,47,train,False
CC(CCOC1=NS(=O)(=O)c2ccccc21)NC(=O)C(=O)Nc1ccccc1,5963,test,False
Cc1nc(CSc2ccc(Cl)cc2)cs1,1128,train,False
CC(=O)NC(CC(=O)Oc1ccc(C)cc1Br)c1ccccc1,387,train,False
COc1cccc(N/C(SCc2ccccc2C)=C(/C#N)C(=O)NCc2cccs2)c1,3189,train,False
O=C(Cn1cnc2ccccc21)N/N=C/c1ccccc1,104,train,False
CCCOc1ccc(N2C(=O)CC(N(CCc3ccc(OC)c(OC)c3)C(=O)c3ccccc3)C2=O)cc1,99,train,False
CC(C)C(C)NC(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],3,train,False
CC1CCCCN1C(=O)COc1ccc(F)cc1,12,train,False
O=C(NC1CCN(S(=O)(=O)c2ccccc2F)CC1)c1cccnc1,105,train,False
Cc1ccc(-c2csc(NC(=O)CSc3nc4ccccc4[nH]3)n2)cc1,44,train,False
Cc1cc(C)c(OCC(=O)Nc2nc(-c3ccccn3)cs2)c(C)c1,78,train,False
COc1ccccc1N1CCN(C(=O)C2CCCO2)CC1,20,train,False
CCO[C@@H]1OC(C(=O)NCc2ccccc2)=C[C@H](c2ccc(C(F)(F)F)cc2)[C@H]1CCCO,1365,train,False
Cc1ccc(N(CC(=O)NCc2ccncc2)S(C)(=O)=O)cc1,29,train,False
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1CC(=O)N(c2ccc(Cl)cc2)C1,60,train,False
COC(=O)c1cc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c[nH]1,587,test,False
O=C(Nc1ccc(F)cc1)Nc1cccnc1Cl,50,train,False
CCCc1ccc(-c2cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1,45,train,False
CCc1c(O)nc(SCC(=O)N(CC)CC)[nH]c1=O,855,train,False
COc1ccc(CN2C(=S)NC(C)(C)CC2(C)O)cc1,6257,test,False
CCOC(=O)N1CCN(C(=O)c2nn(C)c3c2CSc2ccccc2-3)CC1,94,train,False
CC(C)c1ccc(NC(=O)/C(C#N)=C/c2ccncc2)cc1,552,val,False
Cc1c(C(=S)Nc2ccccc2)cnn1-c1ccc([N+](=O)[O-])cc1,194,train,False
Cc1ccc(NC(=O)c2onc(C)c2Cl)cc1,116,train,False
Cc1ccc2nc(SCC(=O)c3cc(C)n(C)c3C)[nH]c2c1,67,train,False
O=C(CCCC(=O)NC1CCCCC1)Nc1ccc([N+](=O)[O-])cc1,12,train,False
COc1cc(OC)cc(C(=O)NC2=NCCS2)c1,295,train,False
Cc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccnc4)c32)o1,1579,train,False
O=C(CCS(=O)(=O)c1ccccc1Cl)NCc1ccc(F)cc1,89,train,False
NC(=O)c1cc([N+](=O)[O-])ccc1N1CCN(Cc2ccccc2)CC1,26,train,False
Cc1ccccc1C(=O)N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccccc2)cc1,1618,val,False
COc1ccc(CC(=O)N[C@@H](C)C(=O)N2CCC3(CC2)NCCc2[nH]cnc23)cc1,2893,test,False
O=C(Nc1ccccc1N1CCOCC1)c1ccc2c(c1)OCO2,23,train,False
COc1ccc(CN(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NC2CCCC2)c2ccco2)cc1,112,train,False
CCOc1ccc(N2C(=O)CC(Cc3cc(C)cc(C)c3)C2=O)cc1,463,train,False
Cc1cc(C)cc(NC(=S)/N=C(\N)Nc2nc(C)c3ccccc3n2)c1,3326,test,False
CCCCCCCCCC(=O)N/N=C(\C)c1cccnc1,105,train,False
O=C(Nc1nnc(C2CC2)s1)C1CCCCN1S(=O)(=O)c1ccccc1,37,train,False
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,40,train,False
Cc1c(Cl)c([N+](=O)[O-])nn1CCCC(=O)Nc1sc2c(c1C(N)=O)CCC(C)C2,997,train,False
FC(F)(F)c1cccc(N2CCN(CC3CC4C=CC3C4)CC2)c1,627,train,False
CN1CCN(S(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,1,train,False
C=CCSC1=C(C#N)C2(CCCCC2)C(C#N)C(=O)N1,4269,test,False
Cc1[nH]ccc(=O)c1Oc1ncc(C(F)(F)F)cc1Cl,923,train,False
CC12C(=O)N(Cc3ccco3)C(=O)C1C1c3ccccc3C2c2ccccc21,820,train,False
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COC(=O)Cc1ccc(Br)cc1,64,train,False
COc1cccc(-c2noc(-c3ccc(Cl)nc3)n2)c1,449,train,False
COc1cccc(CNC(=O)CSc2ccc(-c3ccncc3)nn2)c1,16,train,False
COc1cc2c(cc1OC)CN(CC(=O)Nc1ccccc1C(=O)NCc1ccccc1)CC2,4,train,False
COc1ccc(CCN(C)CC(O)COc2c(C)ccc(C)c2C)cc1OC,388,train,False
COc1ccc(-n2c(/C=C/c3ccc(O)c(O)c3)nc3ccccc3c2=O)cc1,180,train,False
N#Cc1ccc(CO/N=C/c2ccccc2)cc1,6036,train,False
COc1cccc(-c2cc(C(F)(F)F)n3ncc(S(=O)(=O)c4ccccc4)c3n2)c1,1079,train,False
COc1ccc(CCNC(=O)c2ccc(OCC(=O)N3CCOCC3)c(OC)c2)cc1OC,2,train,False
CCOC(=O)c1cnc(Nc2nc3ccccc3o2)nc1CSC(=S)N1CCCCC1,3154,train,False
O=C(c1ccco1)N1CCN(C23CC4CC(CC(C4)C2)C3)CC1,31,train,False
O=[N+]([O-])c1ccc(Oc2cccc3cccnc23)c(Cl)c1,1193,train,False
COc1cc(/C=C2\SC(N3CCC(C)CC3)=NC2=O)ccc1O,1067,train,False
CCOC(=O)c1sc(N(C)C)nc1-c1ccccc1,61,train,False
N/C(=N\OC(=O)c1ccc2ccccc2c1)c1ccncc1,368,train,False
COc1ccc(-c2nc(Cn3c(SCc4ccccc4F)nc4ccncc43)c(C)o2)cc1,3463,train,False
C/C(N)=C(/C#N)C(=O)COC(=O)CNS(=O)(=O)c1ccc2ccccc2c1,329,train,False
COc1ccc(-c2cc3nc(-c4ccccc4)cc(N4CCC(O)CC4)n3n2)cc1,11,train,False
CN1c2ccc([N+](=O)[O-])cc2N(C)C1(C)c1ccccc1,484,train,False
CCc1cccc2c(-c3csc(NCCOC)n3)c[nH]c12,3048,val,False
COc1c(C(=O)Nc2nnc(C3CC3)s2)csc1Cl,1139,test,False
COc1ccc(Nc2cc(Cl)nc(N)n2)cc1,1184,train,False
Cc1nc(SCc2ccc(O)c([N+](=O)[O-])c2)c([N+](=O)[O-])[nH]1,1897,test,False
COc1ccc(OC)c(NC(=O)CCN2CCN(CCO)CC2)c1,4,train,False
CCN1C(=O)CC(N2CCN(c3ccc(C(=O)c4ccncc4)cc3)CC2)C1=O,473,train,False
O=C(OCC(O)COC(=O)c1cccnc1)c1cccnc1,14,train,False
COc1ccc(NC(=O)C2CCN(c3cnccn3)CC2)cc1OC,15,train,False
COCCn1c(Cc2ccccc2)nnc1SCc1ccc([N+](=O)[O-])cc1,237,train,False
Cc1oc(-c2cccc(Cl)c2)nc1CS(=O)(=O)CC(=O)NCCN1CCOCC1,21,train,False
C=CCNC(=O)/C(C#N)=C/c1c(N2CCCCCC2)nc2ccccn2c1=O,1450,train,False
CC(C)c1ccc2oc(=O)cc(CN3CCCCC3)c2c1,1089,train,False
COc1ccccc1NC(=O)CSc1sc2c(O)cc(=O)[nH]c2c1C#N,4,train,False
O=C(CCNS(=O)(=O)c1ccccc1)N1CCN(c2ccccc2)CC1,39,train,False
COc1ccc(NCc2nc3ccccc3n2CCOc2ccc(C)cc2)cc1,133,train,False
Cc1oc(-c2ccccc2Cl)nc1CS(=O)CC(=O)NCc1ccccc1Cl,125,train,False
Cc1ccc(N=C2NC(=O)/C(=C\c3ccsc3)S2)c(C)c1,2870,train,False
CCOC(=O)C1=C(CC)Nc2ccccc2N=C1NC(=O)c1oc2ccccc2c1C,469,train,False
COc1ccc(/C=N/Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,351,train,False
Cc1[nH]c2ccccc2c1C(=O)CN1CC=C(c2ccccc2)CC1,750,train,False
COc1ccc(Nc2nc(N)c([N+](=O)[O-])c(N3CCOCC3)n2)cc1,695,train,False
C=CCSc1nnc(NC(=O)COc2ccccc2)s1,12,train,False
Cc1ccc(NC(=O)CCNC(=O)c2ccccc2)cc1F,6,train,False
Cc1cccc(C2NC(=O)c3ccccc3O2)c1,2947,val,False
O=C(NCc1ccccn1)Nc1cccc(Cl)c1Cl,65,train,False
Cc1ccc(OCC(=O)NNC(=O)c2ccoc2C)c(Br)c1,25,train,False
CC(C(=O)Nc1ccccc1-c1ccccc1)N(C)Cc1nc2ccccc2c(=O)[nH]1,1004,val,False
Cc1ccccc1OCC(=O)NCC(=O)OCc1ccc(Br)cc1,10,train,False
CC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C#N)C1,1080,train,False
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCCCn2ccnc2)cc1,138,train,False
Cc1c2ccccc2nc2c(F)c(N(C)C)c(F)c(F)c12,9768,val,False
Cc1cccc(N2CCN(C(=O)COCc3cc(-c4ccc5c(c4)OCO5)on3)CC2)c1C,52,train,False
Cc1cc(C2(c3cc(C)c(NC(=O)CN4CCOCC4)c(C)c3)CCCCC2)cc(C)c1NC(=O)CN1CCOCC1,4,train,False
CCOc1ccccc1NC(=O)CCNS(=O)(=O)c1ccc2[nH]c(=O)oc2c1,50,train,False
CSc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1,7,train,False
CCn1c(SCc2nnc(-c3ccccc3)o2)nc2c1c(=O)n(C)c(=O)n2C,120,train,False
CC(C)CCn1c(=O)c2ccccc2n2c(COC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)nnc12,4558,train,False
COc1ccc(CCNC(=O)CC(NC(=O)c2ccccc2Cl)c2ccccc2)cc1,0,train,False
COc1ccc(NC(=O)c2sc3nc(N4CCCC4)c4c(c3c2N)CC(C)(C)OC4)c(OC)c1,31,train,False
Cc1ccc2oc(-c3cccc(NC(=S)NC(=O)c4cccs4)c3)nc2c1,218,train,False
CCOc1cccc(-c2c(C(=O)N/N=C/c3ccco3)nnn2-c2nonc2N)c1,359,train,False
CSc1nnc2c(n1)OC(C1CC=C(C)CC1)Nc1ccccc1-2,7088,test,False
Cc1ccc(NC2CCCN(C(=O)c3snnc3C)C2)cc1C,567,train,False
CC(C)(C)NC(=O)NC(=O)CN1CCN(c2cccc(Cl)c2)CC1,39,train,False
Cn1c(=O)c2c(ncn2CC(=O)OCC(=O)Nc2ccccc2)n(C)c1=O,9,train,False
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)cc1,3,train,False
Cc1cccc(/C=N/c2sc3c(c2C(=O)OC(C)(C)C)CCN(C)C3)c1O,7116,val,False
CC(OC(=O)c1cc(S(=O)(=O)N(C)c2ccccc2)ccc1Cl)C(=O)Nc1ccc2c(c1)OCCO2,108,train,False
Cc1nc2sc(C(=O)OCC(=O)N3c4ccccc4CC3C)c(C)c2c(=O)[nH]1,825,train,False
CCOc1ccc(-c2cc(C)n3nc(C(N)=O)cc3n2)cc1,739,train,False
C/C(=N\NC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1)c1cccs1,193,train,False
Nc1nnc(SCC(=O)c2ccc3c(c2)NC(=O)CO3)s1,669,train,False
CC(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C(=O)NCC(O)c1ccccc1,309,train,False
CC(C)n1c(SCc2cc(=O)[nH]c3ccccc23)nc2c1c(=O)n(C)c(=O)n2C,1383,test,False
COc1ccc(C(O)Cn2ccsc2=NC(C)=O)cc1,6404,val,False
Nc1nonc1-n1nnc(C(=O)N/N=C/c2cccnc2)c1-c1cccs1,92,train,False
Clc1nc2ccccc2cc1-c1nnn(-c2ccccc2)n1,4093,val,False
CCCn1nnc(NC(=O)c2cccc(OCC)c2)n1,251,train,False
O=C(O)c1cccc2c3c([nH]c12)CCCC3,1522,train,False
O=C(NCc1ccccc1)c1ccc(C(=O)N(C2CCCCC2)C2CCCCC2)cc1,5,train,False
CCCCOc1cccc(C(=O)Nc2ccc(NC(=O)c3cccs3)cc2)c1,6,train,False
CCn1c(CNC(=O)c2ccco2)nnc1SCC(=O)c1ccc(F)cc1,8,train,False
COc1ccc(CN(C(=O)CSc2nnc(-c3ccc(OC)c(OC)c3)o2)c2ccc(F)cc2)cc1,16,train,False
COc1cc(N(C)C)c([N+](=O)[O-])cc1C(=O)NC(C)CNc1ccc([N+](=O)[O-])cc1Cl,1846,train,False
Cc1ccc(NC(=O)Cc2ccc(-n3cccc3)cc2)c(C)c1,107,train,False
O=S(=O)(c1ccc(F)cc1)N1CCCN(Cc2c(F)cccc2F)CC1,47,train,False
CC(C)c1ccc(-c2csc(NC(=O)c3cccs3)c2C(=O)O)cc1,48,train,False
NC(=O)N/N=C/c1cc(Br)ccc1OCC(=O)NCc1ccccc1,364,train,False
CNC(=O)N(O)C1N(/N=C/c2c(F)cccc2Cl)C(=S)SC1(C)C,5455,val,False
O=C(CSc1nn(-c2ccccc2)c(=S)s1)NC(=O)NCc1ccco1,13,train,False
COc1cc(O)c(C(CCN2CCCC(C)C2)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,2116,test,False
C/C(=N\NC(=O)c1ccc(F)cc1)c1ccc(N2CCOCC2)cc1,23,train,False
COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(NC(C)=O)cc1OC,3675,test,False
COc1ccccc1N1CCN(CCCCN2C(=O)C3CCCCN3C2=O)CC1,52,train,False
O=C(COc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(F)cc2)CC1,52,train,False
CCCCCc1cc(=O)oc2c(C(CCN3CCCC(C)C3)c3ccc(N(C)C)cc3)c(OC)cc(OC)c12,2832,train,False
CCc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1,7,train,False
CCOCCCN(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NC1CCCC1)c1ccc(OC)cc1,58,train,False
CCc1ccc(C(C(=O)NCc2ccc(F)cc2)N(C(=O)c2csnn2)C2CC2)cc1,183,train,False
COc1cccc(/C=N/NC(=O)C(C)Sc2ccccc2)c1,18,train,False
COc1ccc2c(c1)O[C@H](c1ccc3c(c1)OCO3)[C@@H](OC(=O)Nc1cc(OC)c(OC)c(OC)c1)C2=O,5,train,False
Cc1cc(C)n(-c2ccc(C(=O)NCc3ccccc3)cc2)n1,2,train,False
S=C(NCCc1ccccn1)NC1CCCCC1,12,train,False
CN(C)S(=O)(=O)c1ccc(C(=O)NCCN=C2NS(=O)(=O)c3ccccc32)cc1,170,train,False
O=C1Cc2ccccc2C(=O)N1Cc1cccc(Cl)c1,1152,train,False
O=[N+]([O-])c1ccc(Nc2ccccc2O)c2nonc12,1429,train,False
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)NC1CC2CCCC(C1)N2C1CC1,610,train,False
CCCCc1ccc(/C(C)=N/NC(=O)C2CCCC2)cc1,105,train,False
CC(C)c1ccc(OCC(=O)N2CCN(C)CC2)c(Br)c1,52,train,False
CCSc1nnc(CCNC(=O)OC(C)(C)C)o1,1557,train,False
COc1ccccc1NS(=O)(=O)c1ccc(C(N)=O)cc1,1,train,False
COc1ccc2c(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)cc(=O)oc2c1,109,train,False
CC(=O)Nc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)cc1,43,train,False
CCCNC(=O)CSc1nccn1Cc1ccc(OC)cc1,22,train,False
CCCc1ccc(NC(=O)C2CCCN(c3cnccn3)C2)cc1,15,train,False
CC(C)(C)C1=C(C#N)C(c2cccnc2)C(C#N)=C(N)O1,1003,train,False
CC(C)(C)CC(=O)Nc1nnc(SCC(=O)NC2CCCCC2)s1,49,train,False
Cc1csc(NC(=O)CSc2ccc3nnc(-c4ccncc4)n3n2)n1,44,train,False
CN(Cc1ccc(OCC(O)CN(C)Cc2ccccc2)cc1)Cc1nccn1C,2661,train,False
CCCCOc1ccc(S(=O)(=O)NC(=O)NCc2ccc(OCCC)cc2)cc1,40,train,False
COc1ccc(C(=O)ON=C2C=C(C)C(=O)C(C)=C2)cc1,368,train,False
O=C(NC1CCN(C(=O)NCc2ccccc2)CC1)c1cccc(F)c1,62,train,False
CC(=O)c1ccc(S(=O)(=O)NC2CCCCCCC2)cc1,83,train,False
COCc1cc(C)nc(OCC(=O)N/N=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)c1C#N,518,test,False
Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)C2)c1,1,train,False
COc1ccc(C(=O)NCC(=O)NCC2(N(C)C)CCCCC2)cc1OC,2,train,False
CCC(=O)NN1CCc2cc3ccc(C)cc3nc21,3371,test,False
O=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc(Cl)cn1,176,train,False
CCCCNc1nnc(SCC(=O)N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)s1,718,train,False
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(C)NS(=O)(=O)c1ccc(F)cc1,156,train,False
O=C(c1cccs1)N(c1cccc(Cl)c1)C1C=CS(=O)(=O)C1,1987,train,False
Cc1nnc(SCC(=O)NNC(=O)COc2ccc(Cl)cc2)s1,25,train,False
CN(Cc1nc(-c2cccnc2)no1)S(=O)(=O)c1ccccc1,1373,train,False
COc1ccc(OCc2cc(C(=O)NC(C)Cc3ccccn3)no2)c(Cl)c1,118,train,False
C/C(N)=C(/C#N)C(=O)CSc1nc2ccccc2c(=O)n1CCCOC(C)C,9,train,False
O=C1CCCCC/C1=N/Nc1ccc(OCc2ccccc2)cc1,761,train,False
CCCCCCOc1ccc(C(=O)NCCCn2ccnc2)cc1,138,train,False
Cc1cccc(-n2ccnc2CN2CCN(C3CCCC3)C(CCO)C2)c1,1607,val,False
CC(Sc1nnc(-c2ccccc2Br)o1)C(=O)N1CCOCC1,3872,test,False
O=C(NNC(=O)c1cc(-c2ccncc2)nc2ccccc12)Nc1ccc(F)cc1,45,train,False
Cn1nc(C(F)(F)F)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1SCc1ccc(Cl)cc1,270,train,False
O=[N+]([O-])/C=C/c1ccc2c(ccn2Cc2ccccc2)c1,7204,train,False
CC(/C=N/NC(=O)c1cc(-c2ccc(C)o2)[nH]n1)=C\c1ccccc1,979,test,False
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)CCc1c[nH]c2ccccc12,109,train,False
O=C(N/C(=C/c1ccc(Br)cc1)C(=O)N1CCCCC1)c1ccccc1F,82,train,False
CCOc1ccc2c(c1)OC(c1ccc(C)cc1)(C(F)(F)F)NC2=O,8570,test,False
COc1cc(CN2CCCCCC2)c([N+](=O)[O-])cc1OC,42,train,False
Cc1ccnc(NC(c2cccnc2)c2ccc3cccnc3c2O)c1,3173,train,False
COc1ccc(C(=O)N/N=C(/C)c2ccc(N3CCCCC3)cc2)cc1,1,train,False
CN(CC(=O)Nc1ccccc1Br)CC(=O)Nc1ccccc1C(F)(F)F,303,train,False
CC(C)(C)c1nc2sc3c(c2c(=O)o1)CCCC3,793,train,False
COCCNC(=O)C(c1ccc(Cl)cc1)N(C(=O)Cn1nnc2ccccc21)c1cccnc1,470,val,False
